CARDHLDR,DEFAULT,BANKSAV,BANKCH,ACBINQ,ADEPCNT,PROF,MILITARY,CLERICAL,MAJORDRG,MINORDRG,OWNRENT,INCOME,SELFEMPL,TRADACCT,EXP_INC,EXPRATIO,CPTOPNB,CPTOPNG,CPT30C,CPTF30,CPTAVRV,CBURDEN
1,0,0,0,2,0,0,0,1,0,0,0,20000,0,12,0.0005,1,5,3,0,0,1,6.6999998
1,0,0,0,0,0,0,0,0,0,0,0,34200,0,0,0.0089152,2.5870588,1,1,0,0,4,54.7000008
0,0,0,1,0,0,0,0,0,0,0,0,7200,0,0,0.0016667,1,3,1,0,0,4,82.5
0,0,1,0,0,4,0,0,0,0,0,1,30000,0,0,0.0004,1,2,1,1,4,0,0
1,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0.3115292,0.7839895,3,0,0,0,4,97.5999985
1,0,0,0,0,1,0,0,0,0,1,1,15200,0,5,0.0423789,1.684,3,3,0,0,7,55.2000008
1,0,0,0,1,0,0,0,0,0,0,0,45000,0,5,0.0541487,2.5814018,3,0,0,0,6,111.5999985
1,0,0,0,5,0,0,0,0,0,0,0,20500,0,5,0.1822654,0.6147105,3,1,0,0,10,80.0999985
1,0,0,1,0,3,0,0,0,0,0,1,47200,0,12,0.031164,1.8426965,12,5,0,0,2,15.3999996
1,0,0,0,1,0,0,0,1,0,0,1,23500,0,4,0.0020319,0.9895833,0,0,0,0,1,105.9000015
0,0,0,0,5,3,0,0,0,0,0,0,32000,0,8,0.000375,1,6,4,0,0,21,90
1,0,0,0,2,0,0,0,0,0,0,1,17800,0,5,0.0198558,0.2786378,1,0,0,0,4,97.8000031
1,0,0,1,2,0,0,0,0,0,1,0,26000,0,4,0.0715735,4.4572144,4,0,0,0,4,57.0999985
1,0,0,0,2,0,0,0,0,0,0,0,19000,0,7,0.0339032,0.1606487,3,0,0,0,1,3.9000001
1,0,0,1,0,1,0,0,0,0,1,1,54000,0,8,0.301728,0.1015692,2,1,0,0,2,23.7999992
1,0,0,1,1,0,0,0,0,0,0,0,20800,0,4,0.1302,0.9710043,3,0,0,0,10,65.4000015
1,0,0,0,0,0,0,0,0,0,0,0,33504,0,3,0.0326283,0.7161381,1,1,0,0,8,38.2999992
1,0,0,0,0,1,0,0,0,0,0,1,65000,0,10,0.0299326,1.5072422,6,6,0,0,2,5.9000001
1,0,0,0,1,0,0,0,1,0,1,0,27400,0,7,0.0501369,9.3289471,4,4,0,0,10,68.6999969
1,0,0,1,7,0,0,0,0,0,0,0,46800,0,14,0.0075061,6.4105453,0,0,0,0,1,100
1,0,0,0,7,4,0,0,0,0,0,0,15000,0,5,0.0792852,1.2870725,1,0,0,0,7,100
1,0,0,0,0,0,0,0,0,0,0,1,60000,0,14,0.0443196,1.2018241,6,3,0,1,10,22.5
1,0,0,0,1,2,0,0,0,0,0,1,35000,0,14,0.0576934,2.8683336,9,6,0,0,21,69.6999969
1,0,0,0,5,0,0,0,0,0,5,0,45000,0,10,0.1314342,1.2565293,6,0,1,0,3,33.2999992
1,0,0,0,1,2,0,0,0,0,2,1,41000,0,3,0.0578527,2.5297024,1,0,0,0,5,67.3000031
1,1,0,1,0,0,0,0,0,0,0,0,30000,0,0,0.0679667,0.0029513,2,2,0,0,0,0
1,0,0,0,2,0,1,0,0,0,0,0,19700,0,9,0.2080066,0.9969444,2,0,0,0,4,110.8000031
1,0,0,0,0,3,0,0,0,0,0,1,47000,0,9,0.0908184,0.6111875,6,4,0,0,1,1.8
1,0,0,1,3,0,0,0,0,0,0,0,65000,1,13,0.0945706,1.5151759,11,3,0,0,7,63.4000015
1,0,0,1,0,1,1,0,0,0,0,0,28584,0,0,0.027253,0.0834492,7,2,0,0,6,108.5999985
1,1,0,0,0,0,0,0,0,0,0,0,20000,1,2,0.04204,0.0814148,2,0,0,0,6,87.6999969
1,0,0,0,0,1,0,0,0,0,0,1,30000,0,2,0.0004,1,3,1,0,0,160,94.0999985
1,0,0,0,0,0,0,0,0,0,0,1,36205,0,14,0.1190037,0.4205506,11,7,0,0,8,44.4000015
1,0,0,0,2,0,0,0,0,0,0,0,26400,0,7,0.1088296,0.9256703,1,0,0,0,1,82.5999985
1,0,0,1,0,0,0,0,0,0,0,1,28000,0,12,0.0646786,0.0342661,5,3,0,0,6,28.8999996
1,0,0,1,0,0,0,0,0,0,0,1,41000,0,7,0.2443064,0.7125253,6,4,0,0,3,22.3999996
1,0,0,1,4,1,0,0,1,0,0,1,12000,0,4,0.0639532,2.1600392,0,0,0,0,17,90.3000031
1,0,0,0,3,0,0,0,0,1,0,1,39500,0,5,0.0980245,1.4916151,5,0,0,0,10,109.8000031
1,0,0,0,2,2,0,0,0,0,1,0,22000,0,8,0.0720932,3.6786134,4,3,0,0,9,88.1999969
1,0,0,0,0,0,0,0,0,0,0,1,15000,0,4,0.1037023,2.5034556,3,2,0,0,4,54.7000008
0,0,1,0,2,0,0,0,0,0,0,0,28000,0,5,0.0004286,1,1,0,0,0,2,75.8000031
0,0,0,0,0,0,0,0,1,0,0,0,15600,0,0,0.0007692,1,3,0,0,0,10,71.5999985
1,0,0,0,0,4,0,0,0,0,0,1,99999,1,15,0.006825,1.2376721,2,1,0,0,2,79.8000031
1,0,0,0,2,0,1,0,0,0,0,0,25000,0,4,0.1682268,1.0065219,1,0,0,0,4,63.4000015
1,0,0,0,2,2,0,0,0,0,1,1,29600,0,9,0.0193267,94.3450012,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,28000,0,4,0.1020289,0.523632,2,2,0,0,3,47.4000015
1,0,0,0,0,0,0,0,1,0,0,0,16200,0,4,0.010508,1.4671013,3,0,0,0,1,24.7999992
0,0,0,0,6,3,0,0,0,6,3,1,44600,0,26,0.0002691,1,17,12,0,2,3,17.2000008
0,0,0,0,0,0,0,0,0,0,0,1,28000,0,0,0.0003529,1,2,0,0,0,3,38.7999992
1,0,0,0,1,2,0,0,0,0,1,1,41600,0,24,0.0341663,6.0362382,7,3,0,0,4,32.7000008
1,0,0,0,0,3,0,0,0,0,0,1,68016,0,7,0.0549655,2.4488285,2,2,0,0,2,3.5999999
1,0,0,0,1,3,0,0,0,0,0,1,42000,0,8,0.0786845,22.947464,4,3,0,0,1,7.3000002
0,0,0,0,1,0,0,0,0,0,0,0,16500,0,1,0.0007273,1,0,0,0,0,1,70
1,0,0,0,7,0,0,0,0,0,0,1,16000,0,13,0.0415535,1.143361,4,0,0,0,8,60.5999985
1,0,0,1,0,0,0,0,0,1,0,1,34000,0,8,0.2555438,1.3324805,6,5,0,0,7,53.2999992
1,0,0,0,0,2,0,0,0,0,0,0,99999,0,0,0.1305451,1.4188216,5,2,0,0,32,96.0999985
1,0,0,0,7,2,0,0,0,0,0,0,26000,0,9,0.0544327,1.5685118,8,0,0,0,1,11
1,0,0,0,0,0,1,0,0,0,0,0,24192,0,8,0.0580039,4.1779704,4,1,0,0,10,62.5999985
1,1,0,0,7,0,0,0,0,0,1,1,15000,0,5,0.1009114,0.0577718,5,4,0,0,1,5.5999999
1,0,0,1,0,2,0,0,0,0,0,0,31200,0,0,0.3825093,1.2805829,1,0,0,0,7,26.6000004
1,0,0,0,0,0,0,0,0,0,0,0,34000,0,7,0.0511403,0.0449339,6,3,0,0,1,5
1,0,0,1,3,0,0,0,1,0,0,0,20500,0,15,0.0597971,0.7843376,3,1,0,0,17,86.5999985
1,0,0,0,0,0,0,0,0,0,0,1,42000,0,7,0.1199245,0.4941649,4,3,0,0,15,48.5999985
1,0,0,1,0,1,0,0,0,0,0,1,30000,0,11,0.0629783,2.3263202,6,4,0,0,4,36.7000008
1,0,0,1,0,0,0,0,0,0,0,0,16000,0,5,0.1522143,1.0635895,2,0,0,0,6,103.5999985
0,0,0,0,5,3,0,0,0,0,0,0,22104,0,1,0.000337,1,0,0,0,0,0,0
1,1,0,0,2,4,0,0,0,1,0,1,50000,0,8,0.040469,0.3571093,8,2,0,0,20,76.9000015
1,0,0,0,0,0,0,0,0,0,1,1,36000,0,12,0.1010025,0.7911773,9,4,0,0,10,56.5999985
1,0,0,0,0,3,0,0,0,0,0,1,42600,0,14,0.0573424,2.1353533,9,8,0,0,8,46.2000008
1,0,0,0,5,2,0,0,0,0,0,1,24000,1,14,0.0381111,0.0457317,8,4,0,0,5,21
1,0,0,1,1,0,0,0,0,0,0,0,25000,0,9,0.0887728,2.5795484,4,2,0,1,3,66
1,0,0,0,0,4,0,0,0,0,0,0,54396,0,0,0.0599806,0.1213755,3,1,0,0,52,77.1999969
1,0,0,0,1,0,1,0,0,0,0,1,25000,0,3,0.1629363,2.6947014,1,1,0,0,3,10.3000002
0,0,0,1,1,0,0,0,0,6,1,1,65000,1,0,0.0001846,1,5,0,0,0,21,100
1,0,0,0,1,2,0,0,0,0,0,1,47500,0,7,0.2260571,0.8577353,6,3,0,0,8,77.0999985
1,0,0,1,0,0,0,0,0,0,0,0,23100,0,7,0.2322184,2.1855264,2,1,0,0,3,16.8999996
1,0,0,0,1,0,0,0,0,0,0,1,29750,0,4,0.0605835,0.2945966,3,1,0,0,27,95.3000031
1,0,0,1,2,3,1,0,0,0,0,1,43500,0,11,0.0548382,2.3598027,2,2,0,0,1,6.0999999
1,0,0,0,0,0,0,0,0,0,0,1,36000,0,4,0.0056806,24.5625,4,2,0,0,4,64.5
1,0,0,0,1,0,0,0,0,0,1,1,37000,0,9,0.0017838,10,7,0,0,0,7,72.4000015
1,0,0,0,1,3,0,0,0,0,0,1,36000,0,2,0.0401178,1.1145535,8,2,1,0,5,73.6999969
1,0,0,1,0,3,0,0,0,0,0,1,35000,0,9,0.0016,0.12,7,1,0,0,5,50
1,0,0,1,2,3,1,0,0,0,1,1,42500,0,2,0.0635513,0.7898808,2,1,0,0,4,26.1000004
1,0,0,1,0,0,0,0,0,1,1,0,30000,0,7,0.075886,5.0708804,2,1,0,0,0,0
0,0,0,1,0,4,0,0,0,3,3,1,50000,1,5,0.0001655,1,3,3,0,0,5,35.2999992
0,0,0,1,1,0,0,0,0,1,0,1,37500,0,1,0.00032,1,1,1,0,0,2,51.5999985
1,0,0,0,0,5,0,0,0,0,0,1,47000,0,10,0.0551064,1.6135217,8,5,0,0,9,39.5999985
0,0,0,1,0,0,0,0,0,0,0,1,15000,1,0,0.0008,1,1,1,0,0,1,12.3000002
0,0,0,0,0,0,0,0,0,0,0,0,40000,1,0,0.0003,1,0,0,0,0,1,44.4000015
1,0,0,0,2,1,1,0,0,0,1,1,19800,0,11,0.007948,4.0764518,5,1,0,0,5,59.9000015
1,0,0,0,1,1,0,0,0,0,1,1,58000,0,10,0.0144514,0.1101722,2,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1,1,19000,0,8,0.0489032,0.5257142,1,0,1,0,1,0.6
1,0,0,1,2,1,0,0,0,0,0,0,37500,0,11,0.0654731,0.7302607,7,7,0,0,7,53.7999992
0,0,0,1,0,0,0,0,0,1,1,1,48000,1,14,0.00025,1,4,3,0,0,25,83.9000015
1,0,0,1,1,1,0,0,0,0,0,0,30000,0,5,0.200624,1.4973942,2,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,1,38000,0,10,0.0230921,0.3437979,8,6,0,0,2,22.2000008
1,0,0,0,0,2,0,0,0,0,0,1,93000,0,0,0.0989245,0.9326646,7,6,0,0,2,7.6999998
1,1,0,0,3,0,0,0,0,0,0,0,99999,0,1,0.01842,0.1476511,0,0,0,0,0,0
1,0,0,0,2,2,0,0,1,0,0,1,20000,0,7,0.0227675,8.6822662,7,1,0,0,7,72.0999985
1,0,0,0,1,1,0,0,0,0,0,1,29562,0,16,0.0040327,0.0508475,7,3,0,0,1,13.6000004
1,0,0,0,0,0,0,0,0,0,0,1,37500,0,8,0.0549336,0.7882031,4,1,0,0,8,27.2999992
1,0,0,0,1,1,0,0,0,1,0,0,25000,0,5,0.1118452,0.7969987,5,5,0,0,5,32.0999985
1,0,0,1,4,0,1,0,0,0,0,1,36000,0,7,0.0045,0.4651163,5,2,0,0,32,92
1,0,0,0,0,3,0,0,0,0,0,0,35000,0,10,0.0751094,0.5328454,8,4,0,0,12,92.5
1,0,0,0,1,0,0,0,1,1,0,0,18000,0,7,0.038407,1.3307652,8,6,0,0,2,38.2999992
1,0,0,0,0,2,0,0,0,0,0,0,34000,0,0,0.0594007,1.8082529,14,10,0,0,16,77.6999969
1,1,0,0,2,1,0,0,0,0,0,1,13000,0,3,0.0107423,0.1123669,3,1,0,0,14,96.8000031
1,0,0,0,0,3,0,0,0,0,0,1,45000,0,0,0.0071273,0.5494203,5,2,0,0,0,0
0,0,0,0,3,1,0,0,0,1,0,1,25000,0,2,0.00048,1,5,1,0,2,9,63.7999992
1,0,0,0,1,2,0,0,0,0,0,1,39000,0,7,0.0242231,0.9846639,3,2,0,1,1,1.6
1,0,0,0,0,0,0,0,0,0,0,0,24300,0,6,0.0380616,0.2949806,5,4,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,47000,1,0,0.0297068,2.3007565,2,0,0,0,2,62
1,0,0,0,0,0,0,0,0,1,0,0,21840,0,5,0.0114762,1.0886667,3,0,0,0,1,50
1,1,0,0,1,0,0,0,1,0,0,0,25000,0,5,0.0544468,0.1486667,4,1,0,0,4,61.4000015
1,0,0,0,0,0,0,0,0,0,0,0,25000,0,4,0.0836031,0.335454,1,0,1,0,0,0
1,0,0,0,0,3,0,0,0,1,0,1,34000,0,7,0.1132676,0.8813385,2,1,2,0,20,94.8000031
1,0,0,0,0,2,0,0,0,0,0,1,33000,0,0,0.0193044,1.7360631,4,0,0,1,16,87.9000015
1,0,0,0,0,4,0,0,0,0,0,1,45000,0,0,0.309739,0.9100826,5,3,1,0,9,98.5999985
1,0,0,0,3,3,0,0,0,0,0,1,50000,0,15,0.00422,0.397351,7,4,0,0,1,4.0999999
1,0,0,1,0,0,0,0,0,0,0,0,28000,0,0,0.0355779,3.6769011,2,0,0,0,5,37.2000008
1,0,0,0,2,2,0,0,0,3,2,1,53000,0,18,0.0358079,1.6617391,17,15,0,10,6,52.2999992
0,0,0,0,0,2,0,0,0,0,0,1,15600,0,0,0.0007692,1,2,1,0,2,0,0
0,0,1,0,9,2,0,0,0,1,1,1,27000,0,4,0.0004444,1,3,2,0,1,22,87.3000031
1,0,0,0,2,3,0,0,0,0,1,1,17000,0,7,0.0004776,1,5,2,0,0,6,66
0,0,1,0,0,4,0,0,1,0,0,0,23000,0,0,0.0005217,1,0,0,0,0,2,82
1,0,0,0,8,0,0,0,0,0,0,0,15200,0,7,0.0109868,0.0372671,4,1,0,0,1,13.8000002
1,0,0,0,1,0,0,0,0,0,0,0,32032,0,9,0.1227572,2.3723497,9,1,0,0,3,28.8999996
1,1,0,0,3,3,1,0,0,0,0,1,35000,0,4,0.0102222,75.6666641,3,2,0,0,3,23
0,0,0,1,0,2,0,0,0,3,0,1,41000,0,0,0.0002927,1,2,1,0,0,21,80.1999969
1,0,0,0,3,2,0,0,0,0,1,1,45000,1,4,0.0517629,3.7537351,5,3,0,2,2,26.3999996
0,0,0,0,14,1,0,0,0,0,0,0,29000,0,17,0.0002857,1,8,1,0,0,4,57.9000015
1,0,0,0,3,0,0,0,0,0,0,0,23000,0,7,0.0730126,1.0121574,2,0,0,0,5,60.7999992
0,0,0,0,1,0,0,0,0,1,0,1,21000,0,26,0.0004866,1,21,6,0,0,6,58.5
1,0,0,0,7,0,0,0,0,0,1,1,50000,0,5,0.0195566,0.943996,5,1,0,0,5,82.9000015
0,0,1,0,0,3,0,0,0,0,0,1,18000,0,0,0.0006667,1,6,3,0,0,11,85.8000031
0,0,0,1,0,1,0,0,1,7,0,1,27500,0,9,0.00032,1,3,3,0,0,0,0
1,0,0,0,1,1,0,0,0,0,2,0,27000,0,8,0.0698444,0.8011461,8,0,0,4,2,31.5
1,0,0,1,2,0,0,0,0,0,0,0,29000,0,5,0.1191838,1.3353581,3,1,0,0,2,34.9000015
1,0,1,0,1,2,0,0,0,0,0,1,60000,0,5,0.0002,1,4,2,0,0,9,54
0,0,0,1,0,0,0,0,0,0,0,0,20865,0,0,0.0005751,1,4,2,0,0,1,4.9000001
0,0,0,0,0,1,1,0,0,0,0,0,47050,0,0,0.000255,1,0,0,0,0,3,100
1,0,0,0,3,4,0,0,0,1,0,0,9000,0,7,0.1607039,1.7895774,1,0,0,0,8,74.4000015
0,0,0,0,2,3,0,0,0,5,3,1,31220,0,5,0.0003844,1,5,2,0,0,1,10.1999998
0,0,1,0,1,2,0,0,0,0,0,1,16000,0,2,0.0006486,1,5,0,0,0,4,41.7999992
1,0,0,0,1,0,1,0,0,0,1,0,23000,0,7,0.0522535,0.7544964,3,1,1,5,2,41.7999992
0,0,1,0,0,2,0,0,0,0,0,0,30000,0,0,0.0004,1,0,0,0,4,12,79.9000015
1,0,0,0,4,0,1,0,0,0,0,1,16000,0,4,0.0918743,0.9952016,3,2,0,1,7,47.5999985
0,0,1,0,1,0,0,0,1,0,1,0,24000,0,0,0.0005,1,1,0,0,5,0,0
1,1,0,0,6,1,0,0,0,0,0,1,32000,0,4,0.1834238,0.882476,1,1,0,0,1,10.1999998
1,0,0,0,1,1,0,0,0,0,4,1,43000,0,19,0.0984546,1.2141997,8,7,0,15,4,37.5
1,0,0,0,0,0,1,0,0,1,0,0,15300,0,3,0.1118758,2.0295575,2,1,1,1,7,67.6999969
1,0,0,0,3,0,0,0,0,0,0,0,28000,0,9,0.0133943,0.6449123,6,5,0,0,3,34.2999992
1,0,0,0,1,2,0,0,0,0,1,1,44000,0,8,0.0271391,1.1830348,5,1,0,2,15,92.5
1,0,0,0,0,0,1,0,0,1,1,0,32500,0,2,0.0061846,0.0307692,2,0,0,0,10,99.6999969
1,0,0,0,2,0,1,0,0,0,0,0,66000,0,6,0.0166268,1.0666102,6,2,0,0,21,94.6999969
0,0,0,0,0,9,0,0,0,2,0,1,18000,0,0,0.0004,1,0,0,0,0,2,100
0,0,0,0,0,0,0,0,0,0,0,1,32000,0,0,0.000375,1,4,1,0,0,5,83.1999969
1,1,0,0,2,0,1,0,0,0,1,0,50000,0,5,0.1840828,0.2582046,4,3,0,0,19,92.5
0,0,1,0,0,1,1,0,0,0,0,1,16000,0,0,0.00075,1,7,1,0,0,1,4.1999998
1,0,0,0,3,0,0,0,0,1,0,1,62000,0,6,0.3310869,1.5652823,6,1,0,1,13,61.2999992
1,1,0,1,0,2,0,0,0,0,0,0,20000,0,3,0.0823442,0.286628,1,0,0,0,3,16.2000008
1,0,0,0,1,1,0,0,0,0,1,1,32900,0,1,0.1270451,3.3770823,2,2,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,35000,0,5,0.0266517,6.1754613,1,0,0,0,8,45.9000015
1,0,0,1,0,3,0,0,0,0,0,1,69000,0,0,0.0607597,0.3633886,4,3,0,0,3,26.5
0,0,0,1,4,0,0,0,0,3,4,1,25000,0,6,0.00048,1,4,1,1,15,8,80.1999969
1,0,0,0,1,0,0,0,0,0,0,0,30000,0,1,0.0692563,1.2079597,1,0,0,0,1,42.5999985
1,0,0,0,1,1,0,0,0,0,0,1,30500,0,7,0.0932997,0.6186803,9,4,0,0,8,59.0999985
1,0,0,0,0,0,1,0,0,0,0,1,34000,0,11,0.0455656,1.6213706,8,6,0,0,3,19.2999992
0,0,0,1,1,1,0,0,0,3,0,1,30000,0,11,0.0004,1,7,4,0,3,9,60.2000008
1,0,0,1,1,2,0,0,0,0,2,0,28500,0,8,0.0387197,1.2486933,3,3,0,1,12,92.1999969
1,0,0,0,2,1,0,0,0,0,0,1,28000,0,24,0.0689315,0.9836403,7,1,0,0,2,16.6000004
1,0,0,0,1,2,0,0,1,0,0,1,26000,0,9,0.0061204,0.0538411,3,0,0,0,0,0
1,0,0,1,0,3,0,0,0,0,0,1,48000,0,15,0.1537802,0.899987,9,5,0,0,7,56.4000015
0,0,0,0,2,6,0,0,0,0,1,1,30000,1,3,0.000331,1,2,1,0,0,0,0
1,0,0,1,2,2,0,0,0,2,1,1,50000,0,21,0.19884,2.4982407,4,3,0,0,26,98.4000015
1,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0.1708604,0.7805688,5,1,0,0,9,82.9000015
1,1,0,1,4,0,0,0,0,0,0,1,57000,1,8,0.0014693,12.958333,4,2,0,0,3,12.1999998
1,1,0,0,1,4,0,0,0,3,4,1,44000,0,14,0.0399657,2.0267699,10,7,0,0,7,72.6999969
1,0,0,0,0,1,0,0,0,0,0,1,54000,0,0,0.1514187,1.6115011,2,2,0,8,6,54.0999985
1,0,0,0,0,0,0,0,0,0,0,0,20000,0,9,0.044826,0.7240769,5,0,0,0,6,93.8000031
1,0,0,0,1,2,0,0,0,0,0,0,18000,0,5,0.0006667,1,4,0,0,0,11,98
0,0,0,0,0,1,0,0,0,0,0,1,15500,1,0,0.0006761,1,4,0,0,0,3,104.5999985
0,0,0,1,1,3,0,0,0,5,1,0,33000,0,0,0.0003636,1,2,1,1,0,2,39.2000008
1,0,0,0,0,0,0,0,0,0,0,1,46000,0,9,0.0615163,5.7375002,6,4,0,0,1,0.6
1,0,0,0,1,3,0,0,0,0,1,1,34000,0,18,0.0061098,2.3264444,9,6,0,0,7,54.7999992
1,0,0,0,0,0,1,0,0,0,0,0,23000,0,14,0.1595553,2.0714793,4,3,0,0,4,16.5
1,1,0,1,0,0,0,0,0,1,0,1,35000,0,3,0.2337589,1.4510366,2,1,0,4,2,68.5
0,0,1,0,0,0,0,0,0,0,0,0,15000,0,0,0.0008,1,1,0,0,0,1,100
1,0,0,0,0,1,0,1,0,0,0,1,16000,0,10,0.0282706,0.8538115,5,3,0,0,2,14.8000002
1,1,0,0,1,0,0,0,0,0,0,0,26000,0,11,0.0032212,12.958333,3,1,0,0,11,97.6999969
1,0,0,0,0,1,0,0,0,0,0,1,44000,0,0,0.1410787,2.9209068,2,2,0,0,11,28.5
1,0,0,0,1,2,0,0,0,0,0,1,37000,0,12,0.2097992,2.3330054,9,6,0,0,1,6.4000001
1,0,0,1,0,2,0,0,0,0,0,0,55000,0,0,0.0229431,1.0822937,4,2,0,0,8,33.7000008
0,0,1,0,0,0,0,0,0,0,0,1,24000,0,0,0.0004545,1,3,2,0,5,1,18.3999996
1,0,0,0,0,1,0,0,0,0,0,1,29400,0,0,0.3092164,1.6628473,6,4,0,0,3,11.1000004
1,0,0,0,4,0,0,0,0,0,0,0,19200,0,5,0.1300521,1.5768834,2,0,0,0,3,37.0999985
1,0,0,0,0,1,1,0,0,0,0,0,30000,0,0,0.1847251,0.1338793,1,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,75000,0,0,0.0906321,1.0863751,5,5,0,0,18,93.3000031
1,0,0,0,0,3,0,0,0,0,0,0,28000,0,0,0.0381382,2.4336655,2,2,0,0,1,7.1999998
1,0,0,0,3,2,0,0,0,1,0,1,65000,0,9,0.0175674,0.7171128,6,2,0,0,0,0
0,0,0,1,1,1,0,0,0,2,1,1,65000,0,10,0.0001818,1,4,1,0,0,9,89.9000015
1,0,0,0,0,3,0,0,0,0,0,1,42000,0,26,0.0933302,0.7915311,15,6,0,0,10,72.5999985
1,0,0,1,2,2,0,0,0,1,0,0,32500,0,14,0.0440741,2.4504802,4,3,0,0,8,52.4000015
0,0,0,1,2,0,0,0,0,2,2,1,35067,0,17,0.0003422,1,11,4,0,0,15,87.5
1,0,0,1,2,0,0,0,0,0,0,0,26000,0,5,0.5175408,1.4394597,5,1,0,0,3,43.2000008
0,0,1,0,0,2,0,0,1,0,0,0,10668,1,0,0.0007305,1,3,1,0,0,3,70.9000015
1,0,0,0,3,3,0,0,0,0,0,1,40000,0,8,0.0147842,2.56247,8,0,0,0,5,75.1999969
1,1,0,1,1,3,0,0,0,0,0,0,16800,0,2,0.033869,0.0106572,2,0,0,0,4,94.0999985
0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0,0.0004461,1,1,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,47000,0,15,0.0625349,0.5921668,9,4,0,0,5,60.5
1,0,0,0,0,0,0,0,0,0,0,0,36000,0,9,0.0169858,1.6020851,3,2,0,0,1,2
1,1,0,1,4,0,0,0,0,0,0,0,15029,0,17,0.024677,0.1490385,8,2,0,0,1,6
1,0,0,1,0,0,0,0,0,0,0,0,35000,0,0,0.1257411,0.4718863,4,4,0,0,7,43.5999985
1,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0.0523127,2.6191194,1,0,0,0,1,7.8000002
1,0,0,0,6,1,0,0,0,0,0,1,25000,0,5,0.0823132,0.6922944,1,0,0,0,4,39.2000008
1,0,0,0,2,0,0,0,0,0,0,1,24000,0,5,0.1829313,1.1312379,2,0,0,0,5,96
1,0,0,0,0,1,1,0,0,0,0,0,12000,0,0,0.0007143,1,1,0,0,0,1,45.7000008
1,0,0,1,0,2,0,0,0,0,2,1,23400,0,20,0.0270473,0.7623188,9,5,0,2,9,61.4000015
1,0,0,1,0,0,0,0,0,1,0,0,22500,0,10,0.0238222,0.0113208,4,2,0,0,11,34.4000015
1,0,0,0,5,0,0,0,1,0,0,1,12000,0,8,0.1172825,2.975678,5,0,0,0,1,15.8999996
1,0,0,0,0,4,0,0,0,0,1,1,30000,0,4,0.000375,1,3,0,0,0,11,103.0999985
0,0,1,0,0,0,0,0,0,0,0,0,16000,0,0,0.00075,1,0,0,0,0,3,70.1999969
1,0,0,0,0,0,0,0,0,0,0,0,20000,0,4,0.0825845,1.0907469,3,0,0,0,8,84.9000015
1,0,0,1,3,2,0,0,0,0,0,1,37000,0,9,0.047767,0.4851933,6,5,0,0,3,14.3000002
1,0,0,0,0,0,0,0,0,0,1,0,50000,0,10,0.0830828,1.4609835,3,1,0,2,2,4.1999998
1,0,0,0,1,0,0,0,0,0,0,1,44400,0,13,0.0024775,1.2,2,1,0,0,14,27.2000008
0,0,0,1,1,2,0,0,0,0,0,0,8320,0,3,0.0007557,1,1,1,0,0,20,68.8000031
0,0,0,0,4,1,0,0,0,2,0,0,23150,0,6,0.0005184,1,0,0,0,0,3,100
1,0,0,1,1,1,0,0,0,0,0,1,25000,0,8,0.0901157,13.7127752,3,0,0,0,2,15.1000004
0,0,0,0,3,2,0,0,0,0,2,1,31500,0,14,0.0002526,1,13,6,0,4,5,45.0999985
1,0,0,0,5,0,0,0,0,0,0,0,25000,0,22,0.0584876,0.4829513,7,3,0,0,1,6.3000002
1,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0.021652,1.1652,2,2,0,0,14,71.0999985
0,0,1,0,2,1,1,0,0,2,0,0,17000,0,14,0.0007059,1,4,1,0,0,11,94.1999969
1,0,0,0,1,0,0,0,0,0,0,0,20000,0,2,0.0028,0.12,1,0,0,0,2,10.8999996
1,0,0,0,2,1,0,0,0,0,0,1,30000,0,11,0.0073311,4.2484093,6,3,0,0,3,16
1,0,0,0,1,0,0,0,0,2,1,0,26936,0,6,0.0343021,0.3622208,3,3,0,0,4,38
1,0,0,0,0,1,0,0,0,0,0,1,54000,0,20,0.0115256,0.1922989,11,7,0,0,22,76.8000031
0,0,0,0,6,1,0,0,0,0,0,0,15000,0,1,0.0008,1,1,0,0,0,2,91.5
1,0,0,0,2,0,0,0,0,0,0,0,60000,1,10,0.0668673,1.5967897,8,3,0,0,7,37.2999992
0,0,0,0,6,2,1,0,0,7,3,1,23000,0,10,0.0005217,1,8,3,0,6,4,29.1000004
0,0,0,0,2,1,0,0,0,0,0,0,19000,0,1,0.0006316,1,1,1,0,0,3,80.3000031
1,0,0,0,0,0,0,0,0,0,0,1,35000,0,10,0.0587751,3.9331658,16,6,0,0,3,10.6999998
1,0,0,0,2,1,0,0,0,0,0,0,34800,0,6,0.0708575,0.6843169,2,1,0,0,2,6.4000001
